Time_s,X,Y,Z
255.882,0.645,0.281,0.684
255.915,0.66,0.215,0.676
255.948,0.699,0.227,0.66
255.981,0.645,0.227,0.609
256.014,0.703,0.227,0.645
256.047,0.973,0.352,0.703
256.08,0.723,0.23,0.59
256.113,0.727,0.223,0.539
256.146,0.762,0.277,0.59
256.179,0.82,0.289,0.484
256.212,0.754,0.199,0.457
256.245,0.742,0.219,0.457
256.278,0.793,0.297,0.449
256.311,0.789,0.434,0.559
256.344,0.852,0.41,0.512
256.377,0.813,0.332,0.465
256.41,0.762,0.258,0.418
256.443,0.789,0.27,0.395
256.476,0.801,0.328,0.426
256.509,0.785,0.348,0.457
256.542,0.965,0.426,0.5
256.575,0.816,0.34,0.438
256.608,0.824,0.352,0.41
256.641,0.797,0.414,0.449
256.674,0.801,0.387,0.43
256.707,0.813,0.336,0.402
256.74,0.797,0.285,0.328
256.773,0.785,0.301,0.352
256.806,0.82,0.371,0.398
256.839,0.82,0.422,0.398
256.872,0.793,0.402,0.355
256.905,0.758,0.367,0.309
256.938,0.824,0.348,0.359
256.971,0.859,0.305,0.504
257.004,0.797,0.359,0.453
257.037,0.758,0.375,0.555
257.07,0.766,0.418,0.621
257.103,0.855,0.449,0.559
257.136,0.879,0.219,0.523
257.169,0.973,0.387,0.621
257.202,0.918,0.23,0.391
257.235,0.844,0.141,0.254
257.268,0.859,0.266,0.313
257.301,0.977,0.27,0.246
257.334,0.969,0.246,0.113
257.367,0.875,0.254,0.031
257.4,0.844,0.266,-0.027
257.433,0.844,0.277,-0.078
257.466,0.77,0.266,-0.113
257.499,0.809,0.289,-0.07
257.532,0.93,0.324,-0.059
257.565,0.965,0.305,-0.063
257.598,0.93,0.293,-0.043
257.631,0.906,0.25,0.008
257.664,0.914,0.266,0.055
257.697,0.938,0.242,0.055
257.73,1.07,0.281,0.055
257.763,0.98,0.23,0.098
257.796,0.98,0.387,0.137
257.829,0.961,0.297,0.117
257.862,0.914,0.328,0.133
257.895,0.941,0.309,0.148
257.928,0.953,0.273,0.176
257.961,0.871,0.391,0.156
257.994,0.875,0.172,0.148
258.027,0.922,0.266,0.188
258.06,0.891,0.504,0.172
258.093,0.703,0.438,0.121
258.126,0.977,0.441,0.141
258.159,0.949,0.504,0.152
258.192,0.785,0.375,0.109
258.225,0.863,0.336,0.051
258.258,0.809,0.578,0.113
258.291,0.855,0.48,0.113
258.324,0.828,0.406,0.133
258.357,0.809,0.523,0.109
258.39,0.793,0.551,0.098
258.423,0.801,0.66,0.098
258.456,0.922,0.324,0.121
258.489,0.77,0.641,0.078
258.522,0.84,0.555,0.043
258.555,0.793,0.578,0.035
258.588,0.805,0.434,0.082
258.621,0.723,0.605,-0.031
258.654,0.816,0.594,-0.016
258.687,0.707,0.668,0.008
258.72,0.656,0.645,-0.035
258.753,0.762,0.578,-0.059
258.786,0.762,0.605,-0.039
258.819,0.848,0.551,-0.074
258.852,0.719,0.617,-0.07
258.885,0.754,0.602,-0.043
258.918,0.824,0.688,-0.035
258.951,0.895,0.492,-0.141
258.984,1.488,0.016,-0.18
259.017,0.691,0.438,-0.23
259.05,0.785,0.34,-0.266
259.083,0.793,0.324,-0.316
259.116,0.801,0.297,-0.328
259.149,0.996,0.348,-0.309
259.182,0.992,0.453,-0.34
259.215,0.496,0.273,-0.469
259.248,0.926,0.23,-0.578
259.281,0.93,0.246,-0.523
259.314,0.68,0.203,-0.594
259.347,0.863,0.188,-0.617
259.38,0.797,0.215,-0.664
259.413,0.684,0.086,-0.742
259.446,0.602,0.082,-0.738
259.479,0.852,-0.008,-0.727
259.512,0.355,0.098,-0.867
259.545,0.598,0.117,-0.852
259.578,0.559,0.105,-0.773
259.611,0.512,0.094,-0.785
259.644,0.441,0.082,-0.855
259.677,0.445,0.035,-0.922
259.71,0.645,0.145,-0.867
259.743,-0.008,0.012,-0.992
259.776,0.172,-0.012,-0.922
259.809,0.332,-0.059,-0.891
259.842,0.25,0.008,-0.934
259.875,0.184,-0.043,-0.941
259.908,0.125,-0.027,-0.953
259.941,0.07,-0.059,-0.98
259.974,0.262,-0.105,-0.965
260.007,0.488,-0.16,-1.023
260.04,-0.078,0.039,-1.051
260.073,-0.18,-0.09,-1
260.106,-0.066,-0.055,-0.938
260.139,-0.02,-0.023,-0.926
260.172,-0.094,-0.156,-0.973
260.205,-0.113,-0.047,-0.973
260.238,0.078,-0.074,-1
260.271,0.047,-0.008,-1.035
260.304,-0.035,-0.137,-1.027
260.337,-0.082,-0.066,-1.027
260.37,-0.031,-0.043,-0.992
260.403,-0.082,-0.059,-0.988
260.436,-0.051,-0.063,-0.988
260.469,-0.035,-0.086,-0.977
260.502,0.012,-0.07,-1.004
260.535,-0.039,-0.133,-1.027
260.568,-0.043,-0.074,-0.996
260.601,-0.039,-0.082,-0.973
260.634,0.027,-0.141,-0.988
260.667,0.078,-0.113,-0.988
260.7,-0.086,-0.09,-0.98
260.733,-0.148,-0.09,-0.996
260.766,-0.047,-0.051,-1
260.799,-0.055,-0.098,-0.973
260.832,-0.043,-0.086,-0.996
260.865,-0.016,-0.109,-1.016
260.898,-0.031,-0.066,-1.023
260.931,-0.055,-0.059,-1
260.964,-0.039,-0.086,-0.98
260.997,-0.063,-0.133,-1.004
261.03,-0.055,-0.082,-1.004
261.063,-0.004,-0.129,-0.996
261.096,-0.043,-0.023,-1.004
261.129,-0.039,-0.125,-0.996
261.162,-0.078,-0.082,-1.008
261.195,-0.051,-0.027,-1.012
261.228,0.012,-0.16,-0.984
261.261,-0.004,-0.012,-0.988
261.294,0.02,-0.113,-0.977
261.327,-0.02,-0.07,-1.012
261.36,-0.004,-0.063,-0.988
261.393,0.07,-0.141,-1.02
261.426,0.098,-0.07,-1.016
261.459,0.043,-0.043,-0.996
261.492,0.012,-0.066,-1.012
261.525,0,-0.063,-0.977
261.558,0.043,-0.074,-0.965
261.591,0.012,-0.07,-1.035
261.624,0.047,-0.066,-1.004
261.657,0.07,-0.102,-0.984
261.69,0.063,-0.082,-0.992
261.723,0.063,-0.07,-1.004
261.756,0.051,-0.055,-0.984
261.789,0.063,-0.063,-0.977
261.822,0.086,-0.07,-1.012
261.855,0.059,-0.098,-0.988
261.888,0.137,-0.094,-0.984
261.921,0.102,-0.086,-1.008
261.954,0.152,-0.109,-1.008
261.987,0.156,-0.082,-0.969
262.02,0.188,-0.121,-0.973
262.053,0.152,-0.098,-0.984
262.086,0.199,-0.125,-0.965
262.119,0.215,-0.125,-0.996
262.152,0.254,-0.141,-0.965
262.185,0.219,-0.16,-0.965
262.218,0.242,-0.16,-0.977
262.251,0.215,-0.148,-0.957
262.284,0.191,-0.129,-0.945
262.317,0.254,-0.152,-0.961
262.35,0.234,-0.145,-0.973
262.383,0.273,-0.164,-0.961
262.416,0.184,-0.176,-0.984
262.449,0.207,-0.176,-0.961
262.482,0.246,-0.184,-0.969
262.515,0.258,-0.18,-0.977
262.548,0.227,-0.145,-0.953
262.581,0.18,-0.16,-0.961
262.614,0.262,-0.16,-0.949
262.647,0.242,-0.133,-0.977
262.68,0.164,-0.102,-0.973
262.713,0.156,-0.141,-0.922
262.746,0.289,-0.137,-0.969
262.779,0.242,-0.121,-1.012
262.812,0.301,-0.09,-0.98
262.845,0.344,-0.094,-0.91
262.878,0.313,-0.074,-0.938
262.911,0.293,-0.121,-0.938
262.944,0.266,-0.133,-0.93
262.977,0.281,-0.129,-0.957
263.01,0.441,-0.055,-0.941
263.043,0.492,-0.063,-0.961
263.076,0.309,0.051,-0.93
263.109,0.434,-0.223,-0.906
263.142,0.41,-0.137,-0.918
263.175,0.199,-0.078,-0.895
263.208,0.371,-0.117,-0.891
263.241,0.465,-0.191,-0.91
263.274,0.387,-0.148,-0.957
263.307,0.402,-0.188,-0.879
263.34,0.402,-0.277,-0.906
263.373,0.5,-0.27,-0.891
263.406,0.398,-0.219,-0.859
263.439,0.461,-0.195,-0.891
263.472,0.512,-0.164,-0.867
263.505,0.34,-0.164,-0.887
263.538,0.215,-0.16,-0.879
263.571,0.742,-0.25,-0.621
263.604,0.785,-0.363,-0.684
263.637,0.578,-0.391,-0.828
263.67,0.609,-0.469,-0.844
263.703,0.844,-0.441,-0.855
263.736,0.418,-0.184,-0.961
263.769,0.156,-0.113,-0.879
263.802,0.203,0.031,-0.758
263.835,0.328,-0.027,-0.547
263.868,0.926,-0.277,-0.109
263.901,0.965,-0.398,-0.031
263.934,0.926,-0.305,-0.195
263.967,0.742,-0.266,-0.305
264,0.895,-0.184,-0.105
264.033,1.137,-0.242,0.086
264.066,1.059,-0.332,0.098
264.099,1.055,-0.375,-0.004
264.132,0.883,-0.328,-0.129
264.165,0.895,-0.336,0.051
264.198,1.066,-0.289,0.098
264.231,1.051,-0.266,0.172
264.264,1.133,-0.199,0.359
264.297,1.117,-0.199,0.418
264.33,0.984,-0.234,0.402
264.363,1.012,-0.211,0.434
264.396,1.137,-0.199,0.523
264.429,1.238,-0.191,0.574
264.462,1.242,-0.238,0.477
264.495,1.25,-0.344,0.43
264.528,1.02,-0.383,0.34
264.561,0.891,-0.402,0.25
264.594,0.766,-0.34,0.172
264.627,0.598,-0.34,0.051
264.66,0.742,-0.441,0.137
264.693,1,-0.547,0.078
264.726,0.984,-0.52,-0.125
264.759,0.824,-0.492,-0.188
264.792,0.809,-0.336,-0.211
264.825,0.887,-0.332,-0.297
264.858,0.895,-0.262,-0.395
264.891,0.633,-0.23,-0.383
264.924,0.82,-0.324,-0.363
264.957,0.938,-0.418,-0.25
264.99,0.813,-0.512,-0.125
265.023,0.879,-0.625,-0.066
265.056,0.762,-0.48,-0.172
265.089,0.887,-0.543,-0.145
265.122,1.07,-0.539,-0.125
265.155,0.902,-0.438,-0.266
265.188,0.68,-0.422,-0.34
265.221,0.73,-0.457,-0.363
265.254,0.813,-0.523,-0.391
265.287,0.824,-0.551,-0.367
265.32,0.719,-0.613,-0.277
265.353,0.887,-0.613,-0.047
265.386,0.961,-0.563,0.051
265.419,1.152,-0.516,-0.023
265.452,0.863,-0.48,-0.184
265.485,0.809,-0.5,-0.242
265.518,0.695,-0.508,-0.211
265.551,0.809,-0.492,-0.156
265.584,0.871,-0.543,-0.219
265.617,0.781,-0.539,-0.184
265.65,0.934,-0.621,-0.105
265.683,0.828,-0.547,-0.18
265.716,0.73,-0.574,-0.188
265.749,0.898,-0.637,-0.129
265.782,0.859,-0.633,-0.168
265.815,0.773,-0.602,-0.195
265.848,0.824,-0.59,-0.125
265.881,0.801,-0.586,-0.148
265.914,0.91,-0.688,-0.109
265.947,0.852,-0.688,-0.121
265.98,0.793,-0.695,-0.16
266.013,0.68,-0.664,-0.164
266.046,0.809,-0.629,-0.105
266.079,0.754,-0.617,-0.125
266.112,0.734,-0.645,-0.141
266.145,0.789,-0.672,-0.098
266.178,0.844,-0.711,-0.066
266.211,0.82,-0.688,-0.031
266.244,0.777,-0.672,-0.117
266.277,0.699,-0.645,-0.156
266.31,0.813,-0.668,-0.078
266.343,0.711,-0.668,-0.074
266.376,0.754,-0.711,-0.141
266.409,0.723,-0.711,-0.078
266.442,0.699,-0.645,-0.063
266.475,0.863,-0.699,-0.016
266.508,0.824,-0.723,-0.004
266.541,0.789,-0.785,0.004
266.574,0.668,-0.742,0.012
266.607,0.762,-0.73,0.016
266.64,0.746,-0.715,0.055
266.673,0.703,-0.684,0.035
266.706,0.672,-0.727,-0.008
266.739,0.766,-0.719,-0.043
266.772,0.633,-0.793,-0.094
266.805,0.75,-0.75,-0.102
266.838,0.68,-0.699,-0.164
266.871,0.699,-0.695,-0.129
266.904,0.754,-0.813,-0.16
266.937,0.563,-0.867,-0.199
266.97,0.672,-0.867,-0.09
267.003,0.77,-0.848,-0.043
267.036,0.488,-0.652,-0.184
267.069,0.703,-0.652,-0.246
267.102,0.828,-0.742,-0.309
267.135,0.648,-0.559,-0.34
267.168,0.523,-0.551,-0.32
267.201,0.703,-0.695,-0.273
267.234,0.773,-0.738,-0.34
267.267,0.68,-0.711,-0.387
267.3,0.754,-0.676,-0.379
267.333,0.676,-0.641,-0.379
267.366,0.387,-0.453,-0.523
267.399,0.488,-0.574,-0.18
267.432,0.836,-0.742,-0.465
267.465,0.73,-0.488,-0.406
267.498,0.766,-0.691,-0.32
267.531,0.75,-0.652,-0.41
267.564,0.762,-0.617,-0.363
267.597,0.789,-0.559,-0.348
267.63,0.848,-0.559,-0.375
267.663,0.711,-0.574,-0.383
267.696,0.883,-0.57,-0.34
267.729,0.758,-0.367,-0.371
267.762,0.879,-0.402,-0.297
267.795,0.836,-0.598,-0.32
267.828,0.863,-0.543,-0.336
267.861,0.855,-0.457,-0.402
267.894,0.906,-0.574,-0.359
267.927,0.84,-0.512,-0.297
267.96,0.527,-0.48,-0.422
267.993,0.941,-0.633,-0.297
268.026,0.938,-0.676,-0.211
268.059,0.703,-0.52,-0.352
268.092,0.684,-0.535,-0.449
268.125,0.844,-0.656,-0.422
268.158,0.711,-0.539,-0.449
268.191,0.676,-0.582,-0.434
268.224,0.84,-0.668,-0.34
268.257,0.895,-0.441,-0.309
268.29,0.668,-0.469,-0.477
268.323,0.672,-0.688,-0.484
268.356,0.641,-0.457,-0.473
268.389,0.75,-0.402,-0.488
268.422,0.82,-0.426,-0.469
268.455,0.719,-0.488,-0.547
268.488,0.672,-0.504,-0.594
268.521,0.797,-0.438,-0.566
268.554,0.859,-0.383,-0.59
268.587,0.73,-0.395,-0.484
268.62,0.813,-0.535,-0.492
268.653,0.816,-0.473,-0.578
268.686,0.445,-0.301,-0.621
268.719,0.941,-0.16,-0.492
268.752,0.781,-0.324,-0.555
268.785,0.781,-0.387,-0.641
268.818,0.73,-0.254,-0.586
268.851,0.723,0,-0.59
268.884,0.949,-0.281,-0.516
268.917,0.891,-0.184,-0.512
268.95,0.762,0.051,-0.551
268.983,0.996,-0.219,-0.477
269.016,0.895,-0.336,-0.547
269.049,0.773,-0.227,-0.586
269.082,0.637,-0.125,-0.563
269.115,0.695,-0.172,-0.504
269.148,0.895,-0.152,-0.457
269.181,0.824,-0.227,-0.52
269.214,0.898,-0.105,-0.477
269.247,0.93,-0.047,-0.383
269.28,0.949,-0.035,-0.34
269.313,0.047,-0.801,-0.414
269.346,1.254,-0.102,-0.172
269.379,1.316,-0.316,-0.16
269.412,0.664,-0.246,-0.125
269.445,0.918,-0.145,-0.039
269.478,1.098,-0.473,0.074
269.511,1.125,-0.359,0.25
269.544,1.113,-0.328,0.293
269.577,0.934,-0.27,0.234
269.61,0.813,-0.223,0.262
269.643,1.074,-0.316,0.422
269.676,0.914,-0.43,0.422
269.709,0.824,-0.129,0.535
269.742,0.98,-0.203,0.445
269.775,0.98,-0.164,0.434
269.808,0.773,-0.098,0.434
269.841,0.879,0.098,0.418
269.874,0.59,0.02,0.34
269.907,1.508,-0.516,0.113
269.94,0.988,-0.25,0.25
269.973,0.66,-0.016,0.219
270.006,0.805,-0.148,0.215
270.039,0.844,0.012,0.32
270.072,1.547,-0.242,0.523
270.105,1.012,-0.137,0.352
270.138,0.668,-0.129,0.297
270.171,0.461,0.129,0.488
270.204,0.625,-0.07,0.57
270.237,0.742,-0.258,0.699
270.27,0.965,-0.281,0.734
270.303,0.621,-0.004,0.793
270.336,0.383,-0.055,0.785
270.369,0.324,-0.391,0.531
270.402,0.77,-0.254,0.711
270.435,0.805,-0.176,0.906
270.468,0.555,-0.297,0.949
270.501,0.391,-0.164,0.918
270.534,0.289,-0.156,0.855
270.567,0.359,-0.109,0.973
270.6,0.32,-0.098,1.117
270.633,0.211,-0.148,0.891
270.666,0.254,-0.07,0.832
270.699,0.199,-0.059,0.91
270.732,0.266,-0.121,0.969
270.765,0.262,-0.082,1.078
270.798,0.172,-0.047,1.184
270.831,0.094,-0.004,1.117
270.864,0.16,-0.012,0.957
270.897,0.289,-0.105,0.957
270.93,0.191,0.004,0.973
270.963,0.199,0.195,0.918
270.996,0.191,0.199,0.926
271.029,0.113,0.25,0.902
271.062,0.094,0.367,0.957
271.095,0.168,0.242,1
271.128,0.184,0.242,1.031
271.161,0.18,0.301,0.949
271.194,0.211,0.391,0.918
271.227,0.281,0.309,0.938
271.26,0.355,0.352,0.895
271.293,0.457,0.391,0.789
271.326,0.547,0.375,0.816
271.359,0.648,0.266,0.777
271.392,0.648,0.387,0.457
271.425,0.602,0.441,0.504
271.458,0.723,0.41,0.539
271.491,0.793,0.387,0.531
271.524,0.645,0.551,0.207
271.557,0.77,0.324,0.309
271.59,0.781,0.484,0.441
271.623,0.715,0.461,0.363
271.656,0.742,0.488,0.508
271.689,0.707,0.504,0.488
271.722,0.73,0.516,0.484
271.755,0.688,0.488,0.422
271.788,0.762,0.43,0.457
271.821,0.738,0.465,0.43
271.854,0.719,0.559,0.375
271.887,0.75,0.371,0.414
271.92,0.703,0.574,0.426
271.953,0.691,0.543,0.379
271.986,0.711,0.621,0.41
272.019,0.668,0.582,0.379
272.052,0.711,0.559,0.387
272.085,0.676,0.582,0.297
272.118,0.645,0.609,0.273
272.151,0.648,0.648,0.266
272.184,0.703,0.699,0.277
272.217,0.668,0.688,0.203
272.25,0.66,0.715,0.191
272.283,0.633,0.672,0.027
272.316,0.602,0.727,-0.012
272.349,0.648,0.652,-0.004
272.382,0.684,0.742,0.137
272.415,0.707,0.676,0.16
272.448,0.652,0.688,0.18
272.481,0.637,0.703,0.137
272.514,0.773,0.656,0.211
272.547,0.73,0.563,0.172
272.58,0.863,0.453,0.207
272.613,0.73,0.566,0.078
272.646,0.805,0.488,0.105
272.679,0.828,0.441,0.18
272.712,0.84,0.402,0.168
272.745,0.863,0.457,0.23
272.778,0.816,0.531,0.203
272.811,0.789,0.516,0.156
272.844,0.844,0.359,0.203
272.877,0.828,0.48,0.125
272.91,0.797,0.453,0.375
272.943,0.891,0.332,0.395
272.976,0.781,0.527,0.254
273.009,0.785,0.449,0.25
273.042,0.879,0.457,0.316
273.075,0.691,0.445,0.223
273.108,0.828,0.371,0.344
273.141,0.973,0.352,0.422
273.174,0.773,0.465,0.258
273.207,0.785,0.449,0.375
273.24,0.809,0.5,0.328
273.273,0.773,0.457,0.254
273.306,0.828,0.348,0.398
273.339,0.848,0.371,0.305
273.372,0.789,0.469,0.27
273.405,0.801,0.512,0.332
273.438,0.785,0.473,0.332
273.471,0.781,0.531,0.227
273.504,0.773,0.477,0.238
273.537,0.73,0.547,0.223
273.57,0.789,0.523,0.234
273.603,0.836,0.516,0.316
273.636,0.805,0.473,0.328
273.669,0.766,0.547,0.254
273.702,0.73,0.531,0.203
273.735,0.801,0.516,0.242
273.768,0.773,0.48,0.266
273.801,0.859,0.5,0.379
273.834,0.797,0.523,0.258
273.867,0.816,0.531,0.262
273.9,0.773,0.402,0.188
273.933,0.789,0.504,0.184
273.966,0.816,0.438,0.227
273.999,0.848,0.438,0.266
274.032,0.863,0.48,0.32
274.065,0.789,0.488,0.234
274.098,0.883,0.402,0.215
274.131,0.836,0.441,0.191
274.164,0.832,0.41,0.18
274.197,0.809,0.473,0.188
274.23,0.855,0.438,0.18
274.263,0.785,0.445,0.117
274.296,0.883,0.453,0.164
274.329,0.805,0.469,0.137
274.362,0.883,0.395,0.195
274.395,0.914,0.43,0.238
274.428,0.84,0.445,0.16
274.461,0.859,0.438,0.18
274.494,0.773,0.434,0.102
274.527,0.887,0.402,0.168
274.56,0.848,0.43,0.156
274.593,0.75,0.426,0.109
274.626,0.945,0.406,0.199
274.659,0.828,0.426,0.129
274.692,0.84,0.492,0.129
274.725,0.879,0.398,0.199
274.758,1.004,0.289,0.438
274.791,0.805,0.488,0.234
274.824,0.82,0.398,0.238
274.857,0.898,0.336,0.293
274.89,0.773,0.496,0.168
274.923,1,0.34,0.16
274.956,0.836,0.48,0.121
274.989,0.773,0.465,0.031
275.022,0.895,0.32,0.16
275.055,0.945,0.238,0.211
275.088,0.934,0.313,0.246
275.121,0.871,0.418,0.18
275.154,0.848,0.41,0.137
275.187,0.836,0.406,0.137
275.22,0.906,0.352,0.223
275.253,0.906,0.246,0.188
275.286,0.852,0.488,0.164
275.319,0.871,0.27,0.422
275.352,0.887,0.332,0.387
275.385,0.855,0.355,0.336
275.418,0.863,0.281,0.313
275.451,0.867,0.352,0.363
275.484,0.836,0.422,0.32
275.517,0.82,0.438,0.309
275.55,0.867,0.316,0.34
275.583,0.871,0.273,0.332
275.616,0.832,0.445,0.328
275.649,0.801,0.453,0.277
275.682,0.816,0.422,0.297
275.715,0.813,0.477,0.297
275.748,0.805,0.457,0.242
275.781,0.758,0.422,0.316
275.814,0.758,0.609,0.246
275.847,0.785,0.504,0.262
275.88,0.813,0.523,0.324
275.913,0.832,0.43,0.281
275.946,0.781,0.469,0.242
275.979,0.801,0.488,0.277
276.012,0.797,0.512,0.309
276.045,0.848,0.406,0.262
276.078,0.711,0.625,0.105
276.111,0.816,0.48,0.238
276.144,0.781,0.594,0.203
276.177,0.75,0.539,0.156
276.21,0.848,0.496,0.215
276.243,0.77,0.543,0.156
276.276,0.824,0.492,0.227
276.309,0.793,0.473,0.152
276.342,0.848,0.48,0.219
276.375,0.859,0.469,0.215
276.408,0.82,0.453,0.164
276.441,0.82,0.484,0.172
276.474,0.848,0.473,0.184
276.507,0.84,0.438,0.148
276.54,0.84,0.449,0.145
276.573,0.848,0.449,0.148
276.606,0.867,0.438,0.145
276.639,0.891,0.434,0.141
276.672,0.84,0.473,0.137
276.705,0.832,0.453,0.105
276.738,0.84,0.469,0.098
276.771,0.824,0.445,0.098
276.804,0.871,0.48,0.137
276.837,0.844,0.484,0.113
276.87,0.852,0.492,0.098
276.903,0.844,0.477,0.121
276.936,0.824,0.469,0.09
276.969,0.82,0.496,0.113
277.002,0.836,0.48,0.121
277.035,0.828,0.477,0.102
277.068,0.863,0.488,0.113
277.101,0.836,0.488,0.102
277.134,0.805,0.496,0.082
277.167,0.836,0.492,0.094
277.2,0.82,0.504,0.082
277.233,0.848,0.508,0.086
277.266,0.828,0.492,0.09
277.299,0.813,0.516,0.094
277.332,0.832,0.539,0.109
277.365,0.793,0.559,0.094
277.398,0.785,0.543,0.078
277.431,0.766,0.539,0.105
277.464,0.801,0.539,0.074
277.497,0.781,0.535,0.098
277.53,0.824,0.555,0.105
277.563,0.785,0.539,0.078
277.596,0.809,0.543,0.09
277.629,0.824,0.539,0.109
277.662,0.777,0.539,0.082
277.695,0.785,0.531,0.09
277.728,0.801,0.555,0.09
277.761,0.809,0.559,0.109
277.794,0.773,0.547,0.105
277.827,0.813,0.543,0.094
277.86,0.789,0.543,0.105
277.893,0.773,0.559,0.098
277.926,0.77,0.547,0.098
277.959,0.785,0.566,0.109
277.992,0.832,0.563,0.137
278.025,0.762,0.527,0.113
278.058,0.746,0.582,0.117
278.091,0.66,0.609,0.082
278.124,0.887,0.527,0.16
278.157,0.859,0.574,0.141
278.19,0.695,0.563,0.047
278.223,0.637,0.773,0.023
278.256,0.82,0.621,0.18
278.289,0.789,0.551,0.152
278.322,0.82,0.516,0.199
278.355,0.816,0.449,0.203
278.388,0.809,0.465,0.195
278.421,0.824,0.5,0.191
278.454,0.855,0.391,0.195
278.487,0.84,0.477,0.195
278.52,0.859,0.422,0.219
278.553,0.836,0.406,0.211
278.586,0.855,0.398,0.211
278.619,0.859,0.41,0.23
278.652,0.848,0.406,0.266
278.685,0.848,0.461,0.266
278.718,0.789,0.359,-0.133
278.751,0.867,0.355,0.332
278.784,0.832,0.43,0.316
278.817,0.836,0.379,0.316
278.85,0.867,0.324,0.402
278.883,0.848,0.344,0.305
278.916,0.805,0.477,0.391
278.949,0.809,0.488,0.262
278.982,0.793,0.453,0.324
279.015,0.793,0.438,0.273
279.048,0.824,0.453,0.32
279.081,0.824,0.414,0.281
279.114,0.832,0.336,0.289
279.147,0.797,0.57,0.258
279.18,0.789,0.477,0.289
279.213,0.844,0.422,0.359
279.246,0.773,0.484,0.223
279.279,0.777,0.516,0.234
279.312,0.77,0.543,0.262
279.345,0.793,0.539,0.238
279.378,0.797,0.543,0.25
279.411,0.781,0.492,0.227
279.444,0.793,0.477,0.227
279.477,0.77,0.52,0.195
279.51,0.805,0.5,0.168
279.543,0.793,0.484,0.203
279.576,0.805,0.504,0.262
279.609,0.781,0.543,0.254
279.642,0.805,0.488,0.242
279.675,0.773,0.492,0.184
279.708,0.824,0.523,0.215
279.741,0.789,0.551,0.207
279.774,0.797,0.531,0.234
279.807,0.777,0.574,0.203
279.84,0.773,0.531,0.227
279.873,0.781,0.531,0.219
279.906,0.77,0.551,0.223
279.939,0.766,0.508,0.199
279.972,0.754,0.602,0.219
280.005,0.754,0.57,0.215
280.038,0.766,0.57,0.238
280.071,0.773,0.57,0.254
280.104,0.742,0.547,0.191
280.137,0.773,0.531,0.246
280.17,0.758,0.574,0.215
280.203,0.754,0.566,0.223
280.236,0.73,0.566,0.223
280.269,0.75,0.586,0.211
280.302,0.746,0.617,0.223
280.335,0.73,0.574,0.242
280.368,0.762,0.574,0.242
280.401,0.734,0.594,0.195
280.434,0.727,0.551,0.25
280.467,0.883,0.523,0.434
280.5,0.949,0.844,0.438
280.533,0.344,-0.055,-0.266
280.566,0.105,0.855,-0.129
280.599,0.379,1.301,0.563
280.632,0.785,0.465,-0.285
280.665,0.5,0.613,-0.168
280.698,1.008,0.578,0.164
280.731,0.961,0.48,0.145
280.764,0.699,0.41,0.289
280.797,0.801,0.953,0.703
280.83,0.668,0.527,0.426
280.863,0.758,0.535,0.285
280.896,0.844,0.504,0.285
280.929,0.961,-0.012,0.242
280.962,0.898,0.137,0.309
280.995,0.5,0.367,-0.008
281.028,0.824,0.105,0.664
281.061,0.68,0.172,0.891
281.094,0.414,0.359,0.926
281.127,0.676,0.266,0.859
281.16,0.613,-0.102,0.828
281.193,0.203,-0.242,1.023
281.226,0.125,-0.332,1.008
281.259,0.262,-0.281,1.055
281.292,0.258,-0.289,1.035
281.325,0.078,-0.445,0.902
281.358,0.055,-0.566,0.945
281.391,0.219,-0.066,0.828
281.424,-0.164,-0.406,1.039
281.457,0.008,-0.23,1.043
281.49,0.273,-0.063,0.852
281.523,0.074,-0.305,0.871
281.556,-0.219,-0.457,1.059
281.589,-0.234,-0.203,1.402
281.622,-0.129,-0.246,1.156
281.655,0.027,-0.25,0.879
281.688,-0.039,-0.289,0.758
281.721,0.426,-0.305,0.418
281.754,0.227,-0.434,0.508
281.787,-0.258,-0.594,1.129
281.82,-0.23,-0.598,1.195
281.853,0.031,-0.488,1.113
281.886,-0.148,-0.578,1.164
281.919,0.016,-0.551,1.184
281.952,-0.086,-0.563,1.305
281.985,0.066,-0.434,1.281
282.018,0.129,-0.422,1.012
282.051,-0.063,-0.352,1.066
282.084,-0.184,-0.383,0.941
282.117,-0.023,-0.109,0.73
282.15,0,-0.035,0.668
282.183,-0.137,-0.102,0.676
282.216,-0.082,-0.09,0.805
282.249,-0.16,0.102,0.844
282.282,0.172,-0.074,0.934
282.315,0.02,0.043,1.121
282.348,0.074,0.074,0.504
282.381,0.051,-0.117,0.945
282.414,-0.227,-0.129,1.281
282.447,-0.223,-0.363,1.063
282.48,0.039,0.07,0.82
282.513,-0.199,0.195,0.875
282.546,-0.449,-0.102,0.816
282.579,-0.484,0.477,0.766
282.612,-0.324,0.027,1.285
282.645,-0.773,-0.035,1.199
282.678,-0.742,0.125,0.672
282.711,-0.621,0.234,0.391
282.744,-0.582,0.441,0.555
282.777,-0.664,0.059,0.727
282.81,-0.469,-0.719,2.035
282.843,-0.957,-0.301,-0.305
282.876,-0.359,-0.191,1.266
282.909,-0.586,0.074,0.832
282.942,-0.645,0.195,1.145
282.975,-0.621,0.113,0.863
283.008,-0.508,0.141,0.477
283.041,-0.574,0.129,0.73
283.074,-0.66,0.145,0.945
283.107,-0.672,0.219,0.895
283.14,-0.641,0.266,0.797
