------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy at 30 Hz  Filter Normal -----------,,,
Serial Number: MOS2D42160427,,,
Start Time 14:13:00,,,
Start Date 4/20/2023,,,
Epoch Period (hh:mm:ss) 00:00:00,,,
Download Time 14:19:26,,,
Download Date 4/20/2023,,,
Current Memory Address: 0,,,
Current Battery Voltage: 4.17     Mode = 12,,,
--------------------------------------------------,,,
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
16:22.3,0.469,-0.059,-0.895
16:22.3,0.414,-0.066,-0.91
16:22.3,0.395,-0.066,-0.918
16:22.4,0.402,-0.055,-0.918
16:22.4,0.473,-0.063,-0.906
16:22.4,0.43,-0.047,-0.906
16:22.5,0.449,-0.09,-0.895
16:22.5,0.383,-0.039,-0.922
16:22.5,0.395,-0.039,-0.922
16:22.6,0.438,-0.055,-0.906
16:22.6,0.438,-0.047,-0.91
16:22.6,0.422,-0.051,-0.91
16:22.7,0.426,-0.07,-0.914
16:22.7,0.402,-0.066,-0.914
16:22.7,0.402,-0.063,-0.918
16:22.8,0.43,-0.059,-0.914
16:22.8,0.43,-0.055,-0.91
16:22.8,0.398,-0.043,-0.922
16:22.9,0.398,-0.047,-0.918
16:22.9,0.457,-0.063,-0.898
16:22.9,0.465,-0.059,-0.898
16:23.0,0.41,-0.051,-0.914
16:23.0,0.363,-0.035,-0.934
16:23.0,0.359,-0.051,-0.934
16:23.1,0.395,-0.059,-0.922
16:23.1,0.406,-0.063,-0.918
16:23.1,0.375,-0.051,-0.93
16:23.2,0.375,-0.051,-0.934
16:23.2,0.402,-0.055,-0.922
16:23.2,0.41,-0.055,-0.918
16:23.3,0.414,-0.051,-0.922
16:23.3,0.398,-0.047,-0.918
16:23.3,0.395,-0.059,-0.926
16:23.4,0.387,-0.051,-0.926
16:23.4,0.391,-0.055,-0.922
16:23.4,0.391,-0.055,-0.926
16:23.5,0.391,-0.047,-0.926
16:23.5,0.398,-0.035,-0.926
16:23.5,0.395,-0.055,-0.922
16:23.6,0.398,-0.063,-0.918
16:23.6,0.43,-0.059,-0.914
16:23.6,0.441,-0.039,-0.914
16:23.7,0.398,-0.059,-0.922
16:23.7,0.324,-0.047,-0.941
16:23.7,0.352,-0.047,-0.934
16:23.8,0.426,-0.055,-0.914
16:23.8,0.449,-0.066,-0.914
16:23.8,0.391,-0.051,-0.93
16:23.9,0.359,-0.043,-0.934
16:23.9,0.387,-0.055,-0.926
16:23.9,0.41,-0.059,-0.918
16:24.0,0.402,-0.055,-0.922
16:24.0,0.395,-0.047,-0.922
16:24.0,0.395,-0.055,-0.926
16:24.1,0.398,-0.047,-0.918
16:24.1,0.391,-0.051,-0.926
16:24.1,0.387,-0.055,-0.922
16:24.2,0.395,-0.055,-0.926
16:24.2,0.402,-0.051,-0.918
16:24.2,0.402,-0.055,-0.918
16:24.3,0.402,-0.059,-0.926
16:24.3,0.391,-0.047,-0.922
16:24.3,0.391,-0.055,-0.922
16:24.4,0.391,-0.055,-0.926
16:24.4,0.398,-0.055,-0.918
16:24.4,0.391,-0.063,-0.922
16:24.5,0.379,-0.051,-0.922
16:24.5,0.395,-0.043,-0.926
16:24.5,0.398,-0.055,-0.922
16:24.6,0.418,-0.047,-0.918
16:24.6,0.434,-0.055,-0.914
16:24.6,0.426,-0.063,-0.914
16:24.7,0.395,-0.051,-0.918
16:24.7,0.398,-0.047,-0.918
16:24.7,0.395,-0.055,-0.918
16:24.8,0.395,-0.066,-0.926
16:24.8,0.395,-0.063,-0.918
16:24.8,0.41,-0.055,-0.918
16:24.9,0.418,-0.055,-0.914
16:24.9,0.402,-0.051,-0.918
16:24.9,0.387,-0.059,-0.922
16:25.0,0.406,-0.059,-0.918
16:25.0,0.418,-0.047,-0.914
16:25.0,0.41,-0.047,-0.918
16:25.1,0.418,-0.055,-0.914
16:25.1,0.406,-0.051,-0.918
16:25.1,0.387,-0.055,-0.926
16:25.2,0.383,-0.066,-0.922
16:25.2,0.383,-0.055,-0.926
16:25.2,0.383,-0.047,-0.926
16:25.3,0.402,-0.055,-0.926
16:25.3,0.422,-0.051,-0.914
16:25.3,0.406,-0.051,-0.914
16:25.4,0.391,-0.047,-0.922
16:25.4,0.402,-0.055,-0.918
16:25.4,0.41,-0.059,-0.922
16:25.5,0.398,-0.055,-0.918
16:25.5,0.375,-0.039,-0.934
16:25.5,0.344,-0.051,-0.941
16:25.6,0.363,-0.055,-0.93
16:25.6,0.41,-0.059,-0.918
16:25.6,0.426,-0.055,-0.91
16:25.7,0.418,-0.051,-0.91
16:25.7,0.406,-0.051,-0.914
16:25.7,0.402,-0.055,-0.918
16:25.8,0.398,-0.059,-0.918
16:25.8,0.398,-0.059,-0.922
16:25.8,0.402,-0.055,-0.918
16:25.9,0.406,-0.063,-0.918
16:25.9,0.383,-0.055,-0.926
16:25.9,0.383,-0.055,-0.922
16:26.0,0.406,-0.055,-0.918
16:26.0,0.438,-0.047,-0.914
16:26.0,0.43,-0.059,-0.918
16:26.1,0.395,-0.051,-0.922
16:26.1,0.387,-0.051,-0.922
16:26.1,0.41,-0.055,-0.914
16:26.2,0.402,-0.051,-0.918
16:26.2,0.395,-0.051,-0.922
16:26.2,0.398,-0.055,-0.922
16:26.3,0.406,-0.051,-0.922
16:26.3,0.395,-0.055,-0.922
16:26.3,0.402,-0.063,-0.918
16:26.4,0.395,-0.051,-0.918
16:26.4,0.395,-0.051,-0.918
16:26.4,0.406,-0.055,-0.914
16:26.5,0.41,-0.055,-0.914
16:26.5,0.398,-0.043,-0.918
16:26.5,0.395,-0.051,-0.926
16:26.6,0.398,-0.055,-0.934
16:26.6,0.391,-0.055,-0.93
16:26.6,0.402,-0.059,-0.922
16:26.7,0.402,-0.059,-0.922
16:26.7,0.402,-0.055,-0.918
16:26.7,0.395,-0.055,-0.922
16:26.8,0.398,-0.059,-0.922
16:26.8,0.402,-0.051,-0.918
16:26.8,0.406,-0.059,-0.914
16:26.9,0.406,-0.055,-0.918
16:26.9,0.402,-0.055,-0.918
16:26.9,0.395,-0.055,-0.918
16:27.0,0.406,-0.059,-0.918
16:27.0,0.426,-0.043,-0.914
16:27.0,0.402,-0.051,-0.922
16:27.1,0.387,-0.051,-0.922
16:27.1,0.391,-0.055,-0.918
16:27.1,0.41,-0.059,-0.914
16:27.2,0.301,-0.102,-0.996
16:27.2,-0.129,0.004,-1.074
16:27.2,0.227,-0.016,-0.91
16:27.3,0.199,0.156,-0.477
16:27.3,1.324,0,0.543
16:27.3,2.953,-0.25,0.32
16:27.4,0.539,-0.047,-0.219
16:27.4,0.051,-0.395,-0.547
16:27.4,1.559,-0.184,-0.555
16:27.5,0.246,0.18,-0.863
16:27.5,-0.656,0.23,-1.238
16:27.5,0.035,0.059,-0.953
16:27.6,0.816,0.035,-0.762
16:27.6,1.086,-0.168,-0.609
16:27.6,0.695,-0.129,-0.711
16:27.7,0.531,-0.074,-0.891
16:27.7,0.301,0.012,-0.93
16:27.7,0.281,-0.016,-0.934
16:27.8,0.465,-0.023,-0.887
16:27.8,0.602,-0.063,-0.844
16:27.8,0.59,-0.07,-0.844
16:27.9,0.5,-0.043,-0.871
16:27.9,0.453,-0.035,-0.883
16:27.9,0.48,-0.027,-0.863
16:28.0,0.523,-0.039,-0.867
16:28.0,0.508,-0.055,-0.871
16:28.0,0.488,-0.043,-0.871
16:28.1,0.5,-0.031,-0.863
16:28.1,0.523,-0.039,-0.863
16:28.1,0.504,-0.051,-0.875
16:28.2,0.484,-0.047,-0.883
16:28.2,0.492,-0.039,-0.879
16:28.2,0.512,-0.039,-0.863
16:28.3,0.516,-0.043,-0.863
16:28.3,0.5,-0.047,-0.879
16:28.3,0.488,-0.043,-0.883
16:28.4,0.492,-0.039,-0.867
16:28.4,0.504,-0.043,-0.867
16:28.4,0.512,-0.043,-0.871
16:28.5,0.5,-0.047,-0.875
16:28.5,0.496,-0.039,-0.879
16:28.5,0.492,-0.039,-0.875
16:28.6,0.508,-0.043,-0.871
16:28.6,0.496,-0.059,-0.879
16:28.6,0.477,-0.039,-0.887
16:28.7,0.492,-0.016,-0.863
16:28.7,0.551,-0.027,-0.852
16:28.7,0.543,-0.051,-0.859
16:28.8,0.477,-0.051,-0.887
16:28.8,0.477,-0.039,-0.879
16:28.8,0.492,-0.055,-0.879
16:28.9,0.484,-0.031,-0.883
16:28.9,0.461,-0.047,-0.887
16:28.9,0.484,-0.059,-0.887
16:29.0,0.473,-0.047,-0.879
16:29.0,0.512,-0.031,-0.867
16:29.0,0.512,-0.035,-0.867
16:29.1,0.492,-0.047,-0.879
16:29.1,0.488,-0.043,-0.879
16:29.1,0.488,-0.043,-0.871
16:29.2,0.5,-0.066,-0.875
16:29.2,0.484,-0.035,-0.879
16:29.2,0.492,-0.016,-0.871
16:29.3,0.535,-0.035,-0.855
16:29.3,0.547,-0.063,-0.855
16:29.3,0.512,-0.055,-0.875
16:29.4,0.453,-0.039,-0.891
16:29.4,0.48,-0.043,-0.887
16:29.4,0.512,-0.043,-0.867
16:29.5,0.512,-0.051,-0.863
16:29.5,0.508,-0.035,-0.867
16:29.5,0.5,-0.047,-0.875
16:29.6,0.508,-0.047,-0.867
16:29.6,0.512,-0.047,-0.867
16:29.6,0.5,-0.039,-0.875
16:29.7,0.5,-0.035,-0.871
16:29.7,0.504,-0.051,-0.871
16:29.7,0.5,-0.051,-0.867
16:29.8,0.496,-0.051,-0.871
16:29.8,0.496,-0.043,-0.871
16:29.8,0.504,-0.047,-0.867
16:29.9,0.508,-0.039,-0.867
16:29.9,0.52,-0.051,-0.859
16:29.9,0.516,-0.047,-0.871
16:30.0,0.492,-0.043,-0.867
16:30.0,0.508,-0.027,-0.871
16:30.0,0.512,-0.043,-0.871
16:30.1,0.504,-0.043,-0.871
16:30.1,0.508,-0.043,-0.871
16:30.1,0.5,-0.043,-0.863
16:30.2,0.496,-0.039,-0.867
16:30.2,0.496,-0.027,-0.867
16:30.2,0.508,-0.051,-0.863
16:30.3,0.496,-0.055,-0.871
16:30.3,0.48,-0.035,-0.879
16:30.3,0.523,-0.047,-0.867
16:30.4,0.52,-0.051,-0.867
16:30.4,0.508,-0.039,-0.867
16:30.4,0.5,-0.051,-0.867
16:30.5,0.5,-0.055,-0.871
16:30.5,0.516,-0.027,-0.863
16:30.5,0.52,-0.039,-0.871
16:30.6,0.5,-0.047,-0.867
16:30.6,0.508,-0.047,-0.867
16:30.6,0.508,-0.051,-0.863
16:30.7,0.504,-0.039,-0.867
16:30.7,0.516,-0.047,-0.863
16:30.7,0.504,-0.035,-0.867
16:30.8,0.5,-0.051,-0.871
16:30.8,0.516,-0.043,-0.863
16:30.8,0.527,-0.051,-0.852
16:30.9,0.516,-0.047,-0.863
16:30.9,0.504,-0.035,-0.867
16:30.9,0.512,-0.051,-0.863
16:31.0,0.516,-0.051,-0.863
16:31.0,0.5,-0.02,-0.871
16:31.0,0.504,-0.047,-0.863
16:31.1,0.523,-0.051,-0.859
16:31.1,0.52,-0.043,-0.867
16:31.1,0.5,-0.047,-0.867
16:31.2,0.496,-0.039,-0.867
16:31.2,0.512,-0.039,-0.855
16:31.2,0.516,-0.043,-0.863
16:31.3,0.504,-0.043,-0.871
16:31.3,0.516,-0.039,-0.867
16:31.3,0.512,-0.035,-0.867
16:31.4,0.504,-0.039,-0.867
16:31.4,0.504,-0.039,-0.871
16:31.4,0.523,-0.039,-0.859
16:31.5,0.508,-0.055,-0.863
16:31.5,0.5,-0.035,-0.871
16:31.5,0.504,-0.031,-0.871
16:31.6,0.523,-0.043,-0.867
16:31.6,0.504,-0.035,-0.867
16:31.6,0.508,-0.039,-0.867
16:31.7,0.52,-0.047,-0.863
16:31.7,0.516,-0.043,-0.863
16:31.7,0.504,-0.043,-0.871
16:31.8,0.496,-0.039,-0.863
16:31.8,0.516,-0.035,-0.859
16:31.8,0.52,-0.039,-0.859
16:31.9,0.5,-0.043,-0.871
16:31.9,0.5,-0.031,-0.871
16:31.9,0.512,-0.035,-0.855
16:32.0,0.512,-0.051,-0.867
16:32.0,0.504,-0.023,-0.871
16:32.0,0.5,-0.043,-0.871
16:32.1,0.5,-0.035,-0.859
16:32.1,0.52,-0.035,-0.867
16:32.1,0.508,-0.047,-0.867
16:32.2,0.504,-0.043,-0.871
16:32.2,0.512,-0.051,-0.863
16:32.2,0.527,-0.043,-0.867
16:32.3,0.504,-0.02,-0.863
16:32.3,0.488,-0.035,-0.883
16:32.3,0.504,-0.039,-0.867
16:32.4,0.527,-0.039,-0.859
16:32.4,0.516,-0.047,-0.863
16:32.4,0.5,-0.039,-0.875
16:32.5,0.488,-0.02,-0.875
16:32.5,0.516,-0.035,-0.867
16:32.5,0.527,-0.055,-0.867
16:32.6,0.504,-0.031,-0.867
16:32.6,0.492,-0.031,-0.879
16:32.6,0.512,-0.023,-0.875
16:32.7,0.5,-0.035,-0.859
16:32.7,0.531,-0.039,-0.855
16:32.7,0.52,-0.051,-0.871
16:32.8,0.496,-0.035,-0.867
16:32.8,0.484,-0.023,-0.879
16:32.8,0.496,-0.035,-0.867
16:32.9,0.516,-0.035,-0.855
16:32.9,0.535,-0.043,-0.855
16:32.9,0.508,-0.039,-0.875
16:33.0,0.488,-0.035,-0.883
16:33.0,0.5,-0.02,-0.871
16:33.0,0.504,-0.039,-0.867
16:33.1,0.516,-0.043,-0.863
16:33.1,0.508,-0.051,-0.863
16:33.1,0.5,-0.039,-0.867
16:33.2,0.504,-0.027,-0.867
16:33.2,0.508,-0.039,-0.871
16:33.2,0.504,-0.043,-0.867
16:33.3,0.504,-0.035,-0.863
16:33.3,0.52,-0.035,-0.855
16:33.3,0.508,-0.043,-0.863
16:33.4,0.5,-0.035,-0.871
16:33.4,0.504,-0.039,-0.867
16:33.4,0.508,-0.039,-0.871
16:33.5,0.5,-0.031,-0.867
16:33.5,0.508,-0.023,-0.871
16:33.5,0.516,-0.047,-0.871
16:33.6,0.5,-0.035,-0.867
16:33.6,0.508,-0.039,-0.867
16:33.6,0.504,-0.031,-0.867
16:33.7,0.523,-0.023,-0.859
16:33.7,0.531,-0.039,-0.859
16:33.7,0.477,-0.047,-0.875
16:33.8,0.461,-0.043,-0.883
16:33.8,0.508,-0.047,-0.863
16:33.8,0.539,-0.031,-0.855
16:33.9,0.52,-0.023,-0.863
16:33.9,0.48,-0.035,-0.879
16:33.9,0.504,-0.039,-0.859
16:34.0,0.531,-0.039,-0.859
16:34.0,0.5,-0.031,-0.871
16:34.0,0.496,-0.039,-0.871
16:34.1,0.504,-0.043,-0.863
16:34.1,0.512,-0.031,-0.863
16:34.1,0.5,-0.039,-0.867
16:34.2,0.512,-0.043,-0.867
16:34.2,0.504,-0.031,-0.871
16:34.2,0.508,-0.039,-0.863
16:34.3,0.504,-0.035,-0.871
16:34.3,0.5,-0.031,-0.867
16:34.3,0.5,-0.043,-0.867
16:34.4,0.5,-0.039,-0.871
16:34.4,0.508,-0.047,-0.867
16:34.4,0.504,-0.035,-0.867
16:34.5,0.508,-0.043,-0.867
16:34.5,0.512,-0.027,-0.871
16:34.5,0.5,-0.039,-0.867
16:34.6,0.504,-0.043,-0.867
16:34.6,0.512,-0.035,-0.859
16:34.6,0.52,-0.043,-0.863
16:34.7,0.5,-0.047,-0.871
16:34.7,0.504,-0.039,-0.867
16:34.7,0.512,-0.031,-0.859
16:34.8,0.508,-0.035,-0.871
16:34.8,0.5,-0.047,-0.871
16:34.8,0.504,-0.035,-0.867
16:34.9,0.523,-0.035,-0.863
16:34.9,0.523,-0.027,-0.859
16:34.9,0.52,-0.039,-0.863
16:35.0,0.52,-0.027,-0.863
16:35.0,0.531,-0.031,-0.875
16:35.0,0.484,-0.063,-0.883
16:35.1,0.426,-0.059,-0.898
16:35.1,0.465,-0.043,-0.891
16:35.1,0.531,-0.039,-0.867
16:35.2,0.504,-0.055,-0.871
16:35.2,0.473,-0.055,-0.879
16:35.2,0.504,-0.047,-0.879
16:35.3,0.488,-0.031,-0.875
16:35.3,0.48,-0.051,-0.887
16:35.3,0.492,-0.055,-0.879
16:35.4,0.496,-0.055,-0.867
16:35.4,0.477,-0.055,-0.883
16:35.4,0.465,-0.043,-0.895
16:35.5,0.48,-0.039,-0.883
16:35.5,0.504,-0.039,-0.875
16:35.5,0.492,-0.051,-0.883
16:35.6,0.488,-0.047,-0.871
16:35.6,0.496,-0.051,-0.883
16:35.6,0.465,-0.039,-0.887
16:35.7,0.5,-0.051,-0.879
16:35.7,0.496,-0.055,-0.883
16:35.7,0.473,-0.035,-0.887
16:35.8,0.477,-0.043,-0.887
16:35.8,0.492,-0.047,-0.883
16:35.8,0.48,-0.051,-0.883
16:35.9,0.484,-0.047,-0.883
16:35.9,0.477,-0.055,-0.887
16:35.9,0.453,-0.043,-0.891
16:36.0,0.473,-0.035,-0.883
16:36.0,0.512,-0.039,-0.867
16:36.0,0.496,-0.055,-0.871
16:36.1,0.469,-0.055,-0.891
16:36.1,0.473,-0.047,-0.887
16:36.1,0.477,-0.035,-0.883
16:36.2,0.477,-0.051,-0.887
16:36.2,0.469,-0.051,-0.887
16:36.2,0.484,-0.051,-0.879
16:36.3,0.484,-0.051,-0.883
16:36.3,0.461,-0.047,-0.887
16:36.3,0.453,-0.051,-0.895
16:36.4,0.449,-0.055,-0.895
16:36.4,0.449,-0.047,-0.891
16:36.4,0.477,-0.063,-0.887
16:36.5,0.473,-0.066,-0.891
16:36.5,0.441,-0.066,-0.898
16:36.5,0.395,-0.059,-0.914
16:36.6,0.418,-0.059,-0.91
16:36.6,0.523,-0.105,-0.906
16:36.6,0.422,-0.031,-0.895
16:36.7,0.461,-0.043,-0.887
16:36.7,0.484,-0.039,-0.883
16:36.7,0.461,-0.055,-0.887
16:36.8,0.434,-0.035,-0.902
16:36.8,0.469,-0.059,-0.891
16:36.8,0.5,-0.063,-0.883
16:36.9,0.465,-0.055,-0.891
16:36.9,0.441,-0.051,-0.895
16:36.9,0.465,-0.055,-0.887
16:37.0,0.473,-0.059,-0.891
16:37.0,0.457,-0.047,-0.898
16:37.0,0.449,-0.059,-0.902
16:37.1,0.434,-0.055,-0.902
16:37.1,0.449,-0.051,-0.898
16:37.1,0.465,-0.059,-0.891
16:37.2,0.461,-0.059,-0.891
16:37.2,0.453,-0.051,-0.891
16:37.2,0.441,-0.043,-0.902
16:37.3,0.461,-0.063,-0.891
16:37.3,0.477,-0.063,-0.887
16:37.3,0.441,-0.039,-0.902
16:37.4,0.426,-0.051,-0.91
16:37.4,0.457,-0.063,-0.895
16:37.4,0.473,-0.063,-0.891
16:37.5,0.449,-0.051,-0.902
16:37.5,0.441,-0.051,-0.91
16:37.5,0.449,-0.047,-0.895
16:37.6,0.461,-0.063,-0.895
16:37.6,0.465,-0.055,-0.883
16:37.6,0.457,-0.051,-0.879
16:37.7,0.445,-0.039,-0.887
16:37.7,0.438,-0.039,-0.895
16:37.7,0.465,-0.055,-0.891
16:37.8,0.461,-0.066,-0.898
16:37.8,0.449,-0.055,-0.898
16:37.8,0.449,-0.051,-0.895
16:37.9,0.465,-0.043,-0.895
16:37.9,0.461,-0.063,-0.906
16:37.9,0.453,-0.063,-0.91
16:38.0,0.453,-0.035,-0.891
16:38.0,0.449,-0.039,-0.895
16:38.0,0.453,-0.074,-0.906
16:38.1,0.457,-0.066,-0.898
16:38.1,0.449,-0.047,-0.898
16:38.1,0.434,-0.043,-0.906
16:38.2,0.438,-0.039,-0.898
16:38.2,0.477,-0.055,-0.891
16:38.2,0.473,-0.074,-0.898
16:38.3,0.434,-0.055,-0.906
16:38.3,0.43,-0.035,-0.906
16:38.3,0.449,-0.051,-0.898
16:38.4,0.465,-0.074,-0.895
16:38.4,0.461,-0.055,-0.895
16:38.4,0.441,-0.047,-0.898
16:38.5,0.438,-0.051,-0.902
16:38.5,0.457,-0.051,-0.906
16:38.5,0.441,-0.055,-0.906
16:38.6,0.449,-0.051,-0.895
16:38.6,0.461,-0.051,-0.895
16:38.6,0.461,-0.039,-0.898
16:38.7,0.461,-0.047,-0.891
16:38.7,0.465,-0.047,-0.891
16:38.7,0.465,-0.059,-0.898
16:38.8,0.465,-0.082,-0.918
16:38.8,0.457,-0.125,-0.922
16:38.8,0.375,-0.043,-0.906
16:38.9,0.332,-0.059,-0.926
16:38.9,0.434,-0.035,-0.91
16:38.9,0.531,-0.059,-0.871
16:39.0,0.496,-0.063,-0.879
16:39.0,0.422,-0.039,-0.906
16:39.0,0.41,-0.055,-0.91
16:39.1,0.457,-0.066,-0.891
16:39.1,0.473,-0.047,-0.891
16:39.1,0.461,-0.051,-0.887
16:39.2,0.449,-0.043,-0.895
16:39.2,0.465,-0.047,-0.891
16:39.2,0.473,-0.051,-0.891
16:39.3,0.469,-0.051,-0.887
16:39.3,0.465,-0.031,-0.891
16:39.3,0.461,-0.039,-0.887
16:39.4,0.473,-0.043,-0.887
16:39.4,0.469,-0.063,-0.891
16:39.4,0.438,-0.059,-0.902
16:39.5,0.434,-0.055,-0.902
16:39.5,0.477,-0.039,-0.887
16:39.5,0.469,-0.082,-0.895
16:39.6,0.434,-0.043,-0.906
16:39.6,0.449,-0.023,-0.891
16:39.6,0.496,-0.059,-0.871
16:39.7,0.496,-0.063,-0.883
16:39.7,0.465,-0.043,-0.898
16:39.7,0.426,-0.039,-0.906
16:39.8,0.441,-0.043,-0.895
16:39.8,0.488,-0.047,-0.883
16:39.8,0.477,-0.055,-0.887
16:39.9,0.441,-0.051,-0.887
16:39.9,0.441,-0.047,-0.887
16:39.9,0.469,-0.02,-0.887
16:40.0,0.516,-0.063,-0.875
16:40.0,0.477,-0.039,-0.891
16:40.0,0.453,-0.043,-0.898
16:40.1,0.457,-0.039,-0.891
16:40.1,0.469,-0.051,-0.887
16:40.1,0.477,-0.051,-0.887
16:40.2,0.484,-0.043,-0.887
16:40.2,0.496,-0.035,-0.883
16:40.2,0.492,-0.059,-0.887
16:40.3,0.449,-0.055,-0.895
16:40.3,0.453,-0.055,-0.895
16:40.3,0.469,-0.047,-0.891
16:40.4,0.469,-0.031,-0.891
16:40.4,0.461,-0.043,-0.887
16:40.4,0.457,-0.059,-0.898
16:40.5,0.449,-0.055,-0.898
16:40.5,0.445,-0.027,-0.902
16:40.5,0.449,-0.031,-0.898
16:40.6,0.5,-0.047,-0.883
16:40.6,0.48,-0.059,-0.887
16:40.6,0.438,-0.051,-0.898
16:40.7,0.445,-0.047,-0.895
16:40.7,0.469,-0.047,-0.887
16:40.7,0.477,-0.039,-0.887
16:40.8,0.477,-0.051,-0.887
16:40.8,0.477,-0.055,-0.895
16:40.8,0.465,-0.055,-0.891
16:40.9,0.457,-0.047,-0.891
16:40.9,0.461,-0.047,-0.895
16:40.9,0.465,-0.051,-0.895
16:41.0,0.461,-0.051,-0.891
16:41.0,0.469,-0.043,-0.895
16:41.0,0.457,-0.051,-0.898
16:41.1,0.461,-0.047,-0.887
16:41.1,0.48,-0.051,-0.887
16:41.1,0.469,-0.047,-0.891
16:41.2,0.473,-0.039,-0.883
16:41.2,0.469,-0.055,-0.895
16:41.2,0.445,-0.059,-0.906
16:41.3,0.438,-0.043,-0.898
16:41.3,0.457,-0.051,-0.891
16:41.3,0.473,-0.055,-0.887
16:41.4,0.477,-0.047,-0.887
16:41.4,0.48,-0.043,-0.883
16:41.4,0.477,-0.047,-0.883
16:41.5,0.457,-0.055,-0.895
16:41.5,0.461,-0.039,-0.895
16:41.5,0.473,-0.043,-0.887
16:41.6,0.492,-0.043,-0.875
16:41.6,0.473,-0.055,-0.891
16:41.6,0.465,-0.047,-0.887
16:41.7,0.469,-0.047,-0.887
16:41.7,0.473,-0.051,-0.887
16:41.7,0.473,-0.043,-0.887
16:41.8,0.477,-0.051,-0.887
16:41.8,0.469,-0.051,-0.883
16:41.8,0.461,-0.043,-0.891
16:41.9,0.469,-0.043,-0.887
16:41.9,0.477,-0.051,-0.887
16:41.9,0.473,-0.047,-0.887
16:42.0,0.469,-0.047,-0.891
16:42.0,0.473,-0.039,-0.887
16:42.0,0.465,-0.047,-0.887
16:42.1,0.48,-0.043,-0.887
16:42.1,0.465,-0.043,-0.891
16:42.1,0.465,-0.047,-0.891
16:42.2,0.473,-0.051,-0.887
16:42.2,0.473,-0.051,-0.883
16:42.2,0.477,-0.051,-0.887
16:42.3,0.461,-0.039,-0.887
16:42.3,0.48,-0.047,-0.887
16:42.3,0.477,-0.051,-0.887
16:42.4,0.465,-0.047,-0.891
16:42.4,0.465,-0.043,-0.887
16:42.4,0.469,-0.051,-0.887
16:42.5,0.465,-0.047,-0.887
16:42.5,0.469,-0.035,-0.887
16:42.5,0.477,-0.051,-0.887
16:42.6,0.465,-0.047,-0.887
16:42.6,0.465,-0.043,-0.887
16:42.6,0.473,-0.047,-0.883
16:42.7,0.465,-0.047,-0.887
16:42.7,0.473,-0.047,-0.887
16:42.7,0.469,-0.043,-0.887
16:42.8,0.469,-0.047,-0.887
16:42.8,0.469,-0.051,-0.887
16:42.8,0.465,-0.039,-0.891
16:42.9,0.473,-0.043,-0.887
16:42.9,0.473,-0.055,-0.887
16:42.9,0.465,-0.043,-0.891
16:43.0,0.469,-0.043,-0.891
16:43.0,0.473,-0.035,-0.887
16:43.0,0.469,-0.043,-0.887
16:43.1,0.465,-0.051,-0.891
16:43.1,0.465,-0.047,-0.891
16:43.1,0.473,-0.047,-0.887
16:43.2,0.469,-0.047,-0.887
16:43.2,0.465,-0.047,-0.887
16:43.2,0.469,-0.047,-0.887
16:43.3,0.469,-0.047,-0.891
16:43.3,0.469,-0.047,-0.887
16:43.3,0.473,-0.051,-0.887
16:43.4,0.461,-0.043,-0.891
16:43.4,0.469,-0.051,-0.887
16:43.4,0.469,-0.051,-0.883
16:43.5,0.465,-0.051,-0.887
16:43.5,0.469,-0.035,-0.891
16:43.5,0.465,-0.039,-0.887
16:43.6,0.477,-0.047,-0.879
16:43.6,0.465,-0.043,-0.887
16:43.6,0.465,-0.043,-0.887
16:43.7,0.469,-0.047,-0.887
16:43.7,0.469,-0.051,-0.887
16:43.7,0.469,-0.039,-0.887
16:43.8,0.477,-0.043,-0.887
16:43.8,0.469,-0.047,-0.887
16:43.8,0.469,-0.043,-0.887
16:43.9,0.477,-0.043,-0.883
16:43.9,0.465,-0.051,-0.891
16:43.9,0.457,-0.047,-0.891
16:44.0,0.453,-0.039,-0.891
16:44.0,0.48,-0.043,-0.891
16:44.0,0.469,-0.047,-0.887
16:44.1,0.457,-0.039,-0.891
16:44.1,0.48,-0.043,-0.883
16:44.1,0.488,-0.051,-0.883
16:44.2,0.465,-0.043,-0.887
16:44.2,0.465,-0.039,-0.887
16:44.2,0.484,-0.051,-0.887
16:44.3,0.48,-0.047,-0.887
16:44.3,0.453,-0.043,-0.898
16:44.3,0.465,-0.047,-0.891
16:44.4,0.48,-0.047,-0.887
16:44.4,0.461,-0.047,-0.887
16:44.4,0.457,-0.051,-0.891
16:44.5,0.461,-0.051,-0.891
16:44.5,0.461,-0.035,-0.887
16:44.5,0.473,-0.047,-0.891
16:44.6,0.465,-0.047,-0.887
16:44.6,0.461,-0.051,-0.891
16:44.6,0.465,-0.051,-0.887
16:44.7,0.477,-0.043,-0.887
16:44.7,0.48,-0.047,-0.887
16:44.7,0.457,-0.043,-0.895
16:44.8,0.457,-0.051,-0.891
16:44.8,0.461,-0.055,-0.891
16:44.8,0.465,-0.047,-0.887
16:44.9,0.492,-0.035,-0.879
16:44.9,0.488,-0.043,-0.883
16:44.9,0.453,-0.039,-0.891
16:45.0,0.453,-0.047,-0.895
16:45.0,0.473,-0.039,-0.887
16:45.0,0.469,-0.051,-0.887
16:45.1,0.477,-0.043,-0.883
16:45.1,0.484,-0.043,-0.883
16:45.1,0.469,-0.051,-0.891
